C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Infections,InfectionsRolling,Stringency,Date,CountryName,RegionName,PrescriptionIndex
3,3,2,4,2,3,0,4,2,3,2,2,522.5389629114425,600.2779472248917,3.524319526627218,2021-06-19,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,504.0719800069703,570.4624021851868,3.315838264299801,2021-06-20,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,487.0420368192563,546.830269639716,3.315838264299801,2021-06-21,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,471.0439123916793,526.0708672392574,3.315838264299801,2021-06-22,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,455.87161417154414,507.0424060774777,3.315838264299801,2021-06-23,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,441.4010616837878,489.3358387216769,3.315838264299801,2021-06-24,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,427.5470534555624,472.7880887771775,3.315838264299801,2021-06-25,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,414.2461022947961,457.3176801176566,3.315838264299801,2021-06-26,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,401.4486260994788,442.657200988015,3.315838264299801,2021-06-27,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,389.1147823190599,428.6675932022727,3.315838264299801,2021-06-28,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,377.2119032540492,415.2630204683255,3.315838264299801,2021-06-29,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,365.7127547945632,402.3831834144712,3.315838264299801,2021-06-30,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,354.5942831350595,389.98221505036696,3.315838264299801,2021-07-01,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,343.8366843187461,378.02359088796464,3.315838264299801,2021-07-02,Belgium,,Plan 4
3,3,2,4,2,3,0,4,2,3,2,0,333.42270334855937,366.47739103850233,3.315838264299801,2021-07-03,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,332.3087591190311,356.6002671841526,1.9452761341222868,2021-07-04,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,336.960381386754,349.1496384795375,1.9452761341222868,2021-07-05,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,345.47775839656305,344.61618921418227,1.9452761341222868,2021-07-06,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,357.0378704110794,343.37692001654176,1.9452761341222868,2021-07-07,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,371.2382177203026,345.7546249572908,1.9452761341222868,2021-07-08,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,387.858916002876,352.0435151978808,1.9452761341222868,2021-07-09,Belgium,,Plan 4
3,0,2,4,2,1,0,4,2,3,2,0,406.7737746276327,362.5222396663198,1.9452761341222868,2021-07-10,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,429.2670744819405,376.3734275753068,1.7391617357001965,2021-07-11,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,455.2711618531407,393.27496764193353,1.7391617357001965,2021-07-12,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,484.6054257283682,413.1503486893344,1.7391617357001965,2021-07-13,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,517.2710460644191,436.04080235409714,1.7391617357001965,2021-07-14,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,553.3525310769011,462.0571328336112,1.7391617357001965,2021-07-15,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,592.9837705079866,491.3606834771984,1.7391617357001965,2021-07-16,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,636.3356376291639,524.15523533456,1.7391617357001965,2021-07-17,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,683.6111474726496,560.4901029046613,1.7391617357001965,2021-07-18,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,735.0435140094514,600.4575817841342,1.7391617357001965,2021-07-19,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,790.8955122263104,644.2133084266974,1.7391617357001965,2021-07-20,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,851.4595628373097,691.954525108539,1.7391617357001965,2021-07-21,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,917.0582964644154,743.9124915924697,1.7391617357001965,2021-07-22,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,988.045487572782,800.3498797445833,1.7391617357001965,2021-07-23,Belgium,,Plan 4
3,0,2,4,2,0,0,4,2,3,2,0,1064.807287767096,861.5601154785735,1.7391617357001965,2021-07-24,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1150.4678343050564,928.253927883203,1.6268589743589734,2021-07-25,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1245.6804606356482,1001.2020631155168,1.6268589743589734,2021-07-26,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1350.7230275139818,1081.1774224423273,1.6268589743589734,2021-07-27,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1466.1921575320323,1168.9963645415733,1.6268589743589734,2021-07-28,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1592.841863377594,1265.5368741005989,1.6268589743589734,2021-07-29,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1731.535614910736,1371.749749434592,1.6268589743589734,2021-07-30,Belgium,,Plan 4
3,0,2,3,2,0,0,4,2,3,2,0,1883.234348963378,1488.6679010340606,1.6268589743589734,2021-07-31,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,2053.688354881372,1617.6994039735346,1.5145562130177506,2021-08-01,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,2244.567126791923,1760.3974991387167,1.5145562130177506,2021-08-02,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,2456.900975685298,1918.4229203060477,1.5145562130177506,2021-08-03,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,2692.325725824241,2093.584858633506,1.5145562130177506,2021-08-04,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,2952.8119049473635,2287.866293143473,1.5145562130177506,2021-08-05,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,3240.589339055687,2503.445396592752,1.5145562130177506,2021-08-06,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,3558.133504217671,2742.7167044862217,1.5145562130177506,2021-08-07,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,3908.171995998797,3007.642938931569,1.5145562130177506,2021-08-08,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,4293.698100007575,3300.375935105233,1.5145562130177506,2021-08-09,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,4717.987297292641,3623.388266763425,1.5145562130177506,2021-08-10,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,5184.615210556545,3979.429621725183,1.5145562130177506,2021-08-11,Belgium,,Plan 4
3,0,2,2,2,0,0,4,2,3,2,0,5697.476356103709,4371.524543318948,1.5145562130177506,2021-08-12,Belgium,,Plan 4
3,3,2,4,2,3,2,4,2,3,2,4,686.2953705835228,521.7907623967347,4.326982248520709,2021-06-13,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,603.7827257007815,521.7907623967347,4.326982248520709,2021-06-14,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,549.0910795628889,521.7907623967347,4.326982248520709,2021-06-15,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,505.98480844920334,521.7907623967347,4.326982248520709,2021-06-16,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,468.6377339872813,521.7907623967347,4.326982248520709,2021-06-17,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,434.885683969354,521.7907623967347,4.326982248520709,2021-06-18,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,403.857934524112,521.7907623967347,4.326982248520709,2021-06-19,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,381.0548320044225,478.18497117114896,3.315838264299801,2021-06-20,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,362.5063987998515,443.71692447101617,3.315838264299801,2021-06-21,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,346.5465187591668,414.7819872133416,3.315838264299801,2021-06-22,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,332.37868546971924,389.9811125019869,3.315838264299801,2021-06-23,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,319.5571767651344,368.68389004168006,3.315838264299801,2021-06-24,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,307.7961865149628,350.5282475481956,3.315838264299801,2021-06-25,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,296.8951416962005,335.2478485727797,3.315838264299801,2021-06-26,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,286.7059474115935,321.7694364880898,3.315838264299801,2021-06-27,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,277.1162024066374,309.57083700334493,3.315838264299801,2021-06-28,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,268.0392071832375,298.3555067782122,3.315838264299801,2021-06-29,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,259.4073292716821,287.93102732134975,3.315838264299801,2021-06-30,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,251.1673066198757,278.1610458720271,3.315838264299801,2021-07-01,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,243.2768096708656,268.943992037156,3.315838264299801,2021-07-02,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,235.7018777761104,260.2020971914289,3.315838264299801,2021-07-03,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,228.41498959981067,251.87481750403128,3.315838264299801,2021-07-04,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,221.39360018590116,243.91444575821183,3.315838264299801,2021-07-05,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,214.61902650765688,236.2829913759861,3.315838264299801,2021-07-06,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,208.07559623156047,228.9498866559687,3.315838264299801,2021-07-07,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,201.74999419309484,221.890270595,3.315838264299801,2021-07-08,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,195.6307594303261,215.0836919892087,3.315838264299801,2021-07-09,Belgium,,Plan 5
3,3,2,4,2,3,0,4,2,3,2,0,189.7078975568029,208.5131233864504,3.315838264299801,2021-07-10,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,189.7510947089499,202.9897098306132,1.7391617357001965,2021-07-11,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,193.60690442128652,199.0201818642397,1.7391617357001965,2021-07-12,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,200.0607994096001,196.94043513594585,1.7391617357001965,2021-07-13,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,208.6184519058968,197.0179859465653,1.7391617357001965,2021-07-14,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,219.0638317149776,199.49139130683423,1.7391617357001965,2021-07-15,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,231.30056131251615,204.58707729000432,1.7391617357001965,2021-07-16,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,245.29375857452115,212.5279145782497,1.7391617357001965,2021-07-17,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,261.04710615222604,222.7130590701464,1.7391617357001965,2021-07-18,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,278.59260864395753,234.8538739590993,1.7391617357001965,2021-07-19,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,297.9852889439708,248.8430867497237,1.7391617357001965,2021-07-20,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,319.30015428898133,264.65475851873583,1.7391617357001965,2021-07-21,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,342.6303425605877,282.3071172109658,1.7391617357001965,2021-07-22,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,368.086028481341,301.8478982350836,1.7391617357001965,2021-07-23,Belgium,,Plan 5
3,0,2,4,2,0,0,4,2,3,2,0,395.7938551636081,323.3479120335246,1.7391617357001965,2021-07-24,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,428.92339456937583,347.33023895026025,1.4022534516765282,2021-07-25,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,467.8401279724691,374.36559885433337,1.4022534516765282,2021-07-26,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,512.5187438094772,405.0132352636914,1.4022534516765282,2021-07-27,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,563.2938523020885,439.8694778369925,1.4022534516765282,2021-07-28,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,620.6686048599487,479.589229594044,1.4022534516765282,2021-07-29,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,685.257047643707,524.8993751886678,1.4022534516765282,2021-07-30,Belgium,,Plan 5
3,0,2,1,2,0,0,4,2,3,2,0,757.7696661378227,576.6102053278413,1.4022534516765282,2021-07-31,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,843.3084221912882,635.8080664166857,1.2036587771203149,2021-08-01,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,943.5427098921472,703.765578119497,1.2036587771203149,2021-08-02,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1059.5986195461674,781.9198460818814,1.2036587771203149,2021-08-03,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1193.247019701712,871.913155710399,1.2036587771203149,2021-08-04,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1346.671724192009,975.6278870435503,1.2036587771203149,2021-08-05,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1522.4223015480304,1095.2229233155963,1.2036587771203149,2021-08-06,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1723.4277328424153,1233.174075701967,1.2036587771203149,2021-08-07,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,1953.0330506728983,1391.7061654850547,1.2036587771203149,2021-08-08,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,2215.047464639818,1573.3497018775784,1.2036587771203149,2021-08-09,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,2513.800758431342,1781.092864575461,1.2036587771203149,2021-08-10,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,2854.20733009815,2018.372908917809,1.2036587771203149,2021-08-11,Belgium,,Plan 5
3,0,2,0,0,0,0,4,2,3,2,0,3241.8379676153663,2289.110943692574,1.2036587771203149,2021-08-12,Belgium,,Plan 5
3,3,2,4,2,3,2,4,2,3,2,4,686.2953705835228,521.7907623967347,4.326982248520709,2021-06-13,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,603.7827257007815,521.7907623967347,4.326982248520709,2021-06-14,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,549.0910795628889,521.7907623967347,4.326982248520709,2021-06-15,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,505.98480844920334,521.7907623967347,4.326982248520709,2021-06-16,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,468.6377339872813,521.7907623967347,4.326982248520709,2021-06-17,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,434.885683969354,521.7907623967347,4.326982248520709,2021-06-18,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,403.857934524112,521.7907623967347,4.326982248520709,2021-06-19,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,381.0548320044225,478.18497117114896,3.315838264299801,2021-06-20,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,362.5063987998515,443.71692447101617,3.315838264299801,2021-06-21,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,346.5465187591668,414.7819872133416,3.315838264299801,2021-06-22,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,332.37868546971924,389.9811125019869,3.315838264299801,2021-06-23,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,319.5571767651344,368.68389004168006,3.315838264299801,2021-06-24,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,307.7961865149628,350.5282475481956,3.315838264299801,2021-06-25,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,296.8951416962005,335.2478485727797,3.315838264299801,2021-06-26,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,286.7059474115935,321.7694364880898,3.315838264299801,2021-06-27,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,277.1162024066374,309.57083700334493,3.315838264299801,2021-06-28,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,268.0392071832375,298.3555067782122,3.315838264299801,2021-06-29,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,259.4073292716821,287.93102732134975,3.315838264299801,2021-06-30,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,251.1673066198757,278.1610458720271,3.315838264299801,2021-07-01,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,243.2768096708656,268.943992037156,3.315838264299801,2021-07-02,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,235.7018777761104,260.2020971914289,3.315838264299801,2021-07-03,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,228.41498959981067,251.87481750403128,3.315838264299801,2021-07-04,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,221.39360018590116,243.91444575821183,3.315838264299801,2021-07-05,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,214.61902650765688,236.2829913759861,3.315838264299801,2021-07-06,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,208.07559623156047,228.9498866559687,3.315838264299801,2021-07-07,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,201.74999419309484,221.890270595,3.315838264299801,2021-07-08,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,195.6307594303261,215.0836919892087,3.315838264299801,2021-07-09,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,189.7078975568029,208.5131233864504,3.315838264299801,2021-07-10,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,183.9725816160497,202.1642079601989,3.315838264299801,2021-07-11,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,178.41691971399044,196.0246821784974,3.315838264299801,2021-07-12,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,173.0337748018026,190.08393193480384,3.315838264299801,2021-07-13,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,167.81662458635824,184.3326502712036,3.315838264299801,2021-07-14,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,162.75945214145582,178.7625728352551,3.315838264299801,2021-07-15,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,157.85666052842018,173.36627299212572,3.315838264299801,2021-07-16,Belgium,,Plan 6
3,3,2,4,2,3,0,4,2,3,2,0,153.10300590687763,168.1370027564221,3.315838264299801,2021-07-17,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,152.5829549929559,163.6527703816944,1.9452761341222868,2021-07-18,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,154.6986670457484,160.26444857194556,1.9452761341222868,2021-07-19,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,158.587611803732,158.2007110007926,1.9452761341222868,2021-07-20,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,163.8747503784223,157.6375861139446,1.9452761341222868,2021-07-21,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,170.3760820242468,158.72567609720048,1.9452761341222868,2021-07-22,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,177.99090756067403,161.60199710180814,1.9452761341222868,2021-07-23,Belgium,,Plan 6
3,0,2,4,2,1,0,4,2,3,2,0,186.661435246849,166.39605843608982,1.9452761341222868,2021-07-24,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,198.4711914321313,172.95152078454342,1.4022534516765282,2021-07-25,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,213.35825973666743,181.33146259753184,1.4022534516765282,2021-07-26,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,231.0865391680757,191.6884522210096,1.4022534516765282,2021-07-27,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,251.69604100680644,204.2343508822073,1.4022534516765282,2021-07-28,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,275.34671397534925,219.23015544665049,1.4022534516765282,2021-07-29,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,302.2673451973592,236.9839322518912,1.4022534516765282,2021-07-30,Belgium,,Plan 6
3,0,2,1,2,0,0,4,2,3,2,0,332.7395244706762,257.8522307124379,1.4022534516765282,2021-07-31,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,371.2348840602714,282.53275823074364,1.0644411571334644,2021-08-01,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,418.80609784453287,311.8824493890102,1.0644411571334644,2021-08-02,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,476.0425121550133,346.87615981571554,1.0644411571334644,2021-08-03,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,544.1639478415921,388.6572893635421,1.0644411571334644,2021-08-04,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,624.7818577073369,438.57659561096887,1.0644411571334644,2021-08-05,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,719.8524053849343,498.2316042091938,1.0644411571334644,2021-08-06,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,831.6950858605911,569.5109701220389,1.0644411571334644,2021-08-07,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,963.037908226123,654.0542592885893,1.0644411571334644,2021-08-08,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,1117.077829312116,753.8073637839582,1.0644411571334644,2021-08-09,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,1297.553861946539,871.1661280398904,1.0644411571334644,2021-08-10,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,1508.8331249117127,1008.976010478479,1.0644411571334644,2021-08-11,Belgium,,Plan 6
2,0,2,0,1,0,0,4,2,3,2,0,1756.0111065417154,1170.58018888339,1.0644411571334644,2021-08-12,Belgium,,Plan 6
3,3,2,4,2,3,2,4,2,3,2,4,686.2953705835228,521.7907623967347,4.326982248520709,2021-06-13,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,603.7827257007815,521.7907623967347,4.326982248520709,2021-06-14,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,549.0910795628889,521.7907623967347,4.326982248520709,2021-06-15,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,505.98480844920334,521.7907623967347,4.326982248520709,2021-06-16,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,468.6377339872813,521.7907623967347,4.326982248520709,2021-06-17,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,434.885683969354,521.7907623967347,4.326982248520709,2021-06-18,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,403.857934524112,521.7907623967347,4.326982248520709,2021-06-19,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,375.1455302623021,477.340785207989,4.326982248520709,2021-06-20,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,348.508839546464,440.8730871859437,4.326982248520709,2021-06-21,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,323.77441494083683,408.6849922399362,4.326982248520709,2021-06-22,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,300.798340959965,379.3726397414736,4.326982248520709,2021-06-23,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,279.4529151249378,352.3462370468531,4.326982248520709,2021-06-24,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,259.62157107067384,327.3085066327559,4.326982248520709,2021-06-25,Belgium,,Plan 7
3,3,2,4,2,3,2,4,2,3,2,4,241.1967161291577,304.071189719191,4.326982248520709,2021-06-26,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,226.21227023664872,282.79500971552625,3.6129289940828393,2021-06-27,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,213.33026985588648,263.4837854740152,3.6129289940828393,2021-06-28,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,201.90779940009065,246.0742689681943,3.6129289940828393,2021-06-29,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,191.59031178083373,230.4731219426041,3.6129289940828393,2021-06-30,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,182.15500257677212,216.57342015000904,3.6129289940828393,2021-07-01,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,173.4476524278468,204.2628603438909,3.6129289940828393,2021-07-02,Belgium,,Plan 7
3,3,2,4,2,3,1,4,2,3,2,0,165.35484704088668,193.42830761699503,3.6129289940828393,2021-07-03,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,158.382993718969,183.7384109716122,3.315838264299801,2021-07-04,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,152.15627847395407,174.9992693456219,3.315838264299801,2021-07-05,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,146.47959537614554,167.0809544850583,3.315838264299801,2021-07-06,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,141.23550829394912,159.88741112978906,3.315838264299801,2021-07-07,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,136.34467717817122,153.3430789299889,3.315838264299801,2021-07-08,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,131.74944472046113,147.38619211464808,3.315838264299801,2021-07-09,Belgium,,Plan 7
3,3,2,4,2,3,0,4,2,3,2,0,127.4061493828002,141.9649495920643,3.315838264299801,2021-07-10,Belgium,,Plan 7
